Organism	Media_addition	BM	Formic	Acetate	Propionate	Isobutyrate	h2	co2	O2	Methane	Potential_Formic	Potential_Acetate	Potential_Propionate
Mesotoga_infera	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	-1.04E-13	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd01711:Isobutyrate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	-1.04E-13	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-5.55E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00067:h2;cpd00011:co2	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd04383:Ethylbenzene	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00106:fumarate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00054:Serine	3.715562853	0	0	0	0	-17.74096086	3.719499923	0	0	0	1000	1000
Mesotoga_infera	cpd00011:CO2	3.64E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00029:Acetate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00047:Formic	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00156:Vanine	6.192604755	0	0	0	0	133.0254942	6.192504755	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00141:Propionate	-5.55E-14	0	0	0	0	0	0	0	0	0	1000	1000
Neobacillus_niacini	none	5.34E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00039:Lysine	1.18E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00211:butyrate	-9.02E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00027:glucose	6.634680982	53.08468595	0	0	0	58.67653694	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00211:Butyrate	-9.02E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd04450:xylene	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00221:lactate	4.030479644	0.00372164	0	0	0	40.23563906	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd01034:Toluene	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd01007:Benzene	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00020:pyruvate	4.030479644	0.003721634	0	0	0	14.39200554	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00130:malate	4.765676981	0.031474921	0	0	0	0	5.301277141	0	0	1000	1000	1000
Neobacillus_niacini	cpd00023:glutomate	5.718812377	0.031474881	0	0	0	0	11.96013998	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00035:Alanine	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00027:glucose	2.97E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00041:aspartate	4.765676981	0.031474819	0	0	0	0	6.672601503	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00041:Aspartate	5.373972859	0.003721639	0	0	0	14.38890787	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	2.14E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd01711:Isobutyrate	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	2.14E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00067:h2;cpd00011:co2	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd04383:Ethylbenzene	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00106:fumarate	4.765676981	0.031474907	0	0	0	0	6.025382582	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00054:Serine	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00011:CO2	5.34E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00029:Acetate	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00047:Formic	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00156:Vanine	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Neobacillus_niacini	cpd00013:nh4;cpd00141:Propionate	-1.68E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	none	5.70E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00039:Lysine	-2.78E-13	0	-3.16E-13	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00211:butyrate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00027:glucose	5.836544633	0	0	0	0	64.46040195	16.14268203	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00211:Butyrate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd04450:xylene	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00221:lactate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd01034:Toluene	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd01007:Benzene	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00020:pyruvate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00130:malate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00023:glutomate	5.70E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00035:Alanine	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00027:glucose	3.01E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00041:aspartate	5.70E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00041:Aspartate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	-7.40E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd01711:Isobutyrate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	-7.40E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00067:h2;cpd00011:co2	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd04383:Ethylbenzene	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00106:fumarate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00054:Serine	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00011:CO2	5.70E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00029:Acetate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00047:Formic	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00156:Vanine	-3.24E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Mariniphaga_anaerophila	cpd00013:nh4;cpd00141:Propionate	3.07E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Petrimonas_mucosa	none	-1.35E-13	0	0	0	0	0	5.62E-13	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00039:Lysine	-1.19E-13	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00211:butyrate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00027:glucose	5.702143816	0.224011795	9.763725726	0	0	88.70484582	26.98813837	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00211:Butyrate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd04450:xylene	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00221:lactate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd01034:Toluene	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	-1.61E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd01007:Benzene	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00020:pyruvate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00130:malate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00023:glutomate	-2.48E-13	-1.26E-13	0	0	0	0	-6.92E-13	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00035:Alanine	6.30E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00027:glucose	-1.58E-13	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00041:aspartate	-5.55E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00041:Aspartate	9.74E-13	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	-1.61E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd01711:Isobutyrate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	-1.61E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd04383:Ethylbenzene	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00106:fumarate	-1.66E-13	-8.43E-14	-1.78E-12	0	0	0	-3.63E-12	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00054:Serine	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00011:CO2	-1.35E-13	0	0	0	0	0	5.62E-13	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00029:Acetate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00047:Formic	-1.61E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00156:Vanine	-9.54E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Petrimonas_mucosa	cpd00013:nh4;cpd00141:Propionate	-1.71E-14	0	0	0	0	0	0	0	0	400	883.984375	0
Acinetobacter_johnsonii	none	5.32E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00039:Lysine	1.21E-14	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00211:butyrate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00027:glucose	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00211:Butyrate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd04450:xylene	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00221:lactate	3.79938321	0	0	0	0	0	0.003948011	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd01034:Toluene	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	9.38E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd01007:Benzene	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00020:pyruvate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00130:malate	3.999939818	0	0	0	0	0	42.08595458	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00023:glutomate	5.32E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00035:Alanine	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00027:glucose	5.32E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00041:aspartate	3.999939818	0	0	0	0	0	42.08595457	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00041:Aspartate	3.999939818	0	0	0	0	0	42.08595457	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	1.94E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd01711:Isobutyrate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	1.94E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00067:h2;cpd00011:co2	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd04383:Ethylbenzene	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00106:fumarate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00054:Serine	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00011:CO2	5.32E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00029:Acetate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00047:Formic	9.38E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00156:Vanine	1.25E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Acinetobacter_johnsonii	cpd00013:nh4;cpd00141:Propionate	2.73E-13	0	0	0	0	0	0	0	0	783.7783587	1000	0
Pseudomonas_phenolilytica	none	2.37E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00039:Lysine	-6.48E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00211:butyrate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00027:glucose	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00211:Butyrate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd04450:xylene	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	2.539180978	0	-50	0	0	5.371449496	0.003938278	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00221:lactate	3.808771467	0	0	0	0	16.72882795	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd01034:Toluene	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	1.269590489	-49.99606172	0	0	0	4.097753745	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd01007:Benzene	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00020:pyruvate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00130:malate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00023:glutomate	5.237899203	0	0	0	0	0	43.72091836	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00035:Alanine	3.808771467	0	0	0	0	6.735369984	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00027:glucose	2.37E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00041:aspartate	2.37E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00041:Aspartate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	4.85E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd01711:Isobutyrate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	4.85E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	3.808771467	0	0	-50	0	31.03822911	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd04383:Ethylbenzene	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00106:fumarate	-3.64E-15	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	2.539180978	0	-50	0	0	5.371449496	0.003938279	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00054:Serine	3.808771467	0	0	0	0	16.11357778	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00011:CO2	2.37E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00029:Acetate	2.539180978	0	-50	0	0	5.371449496	0.003938279	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00047:Formic	1.269590489	-49.99606172	0	0	0	4.097753745	0	0	0	1000	1000	1000
